timestamp,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2015-06-03T00:00:00+0200,9235,11203,0,2386,167,2219
2015-06-03T01:00:00+0200,8530,10390,0,2155,164,1990
2015-06-03T02:00:00+0200,8168,10000,0,2037,157,1880
2015-06-03T03:00:00+0200,8034,9825,0,1874,135,1738
2015-06-03T04:00:00+0200,8016,9840,0,1721,149,1572
2015-06-03T05:00:00+0200,8096,10079,1,1529,150,1379
2015-06-03T06:00:00+0200,9175,11096,28,1422,148,1273
2015-06-03T07:00:00+0200,11109,12590,110,1444,158,1286
2015-06-03T08:00:00+0200,12514,13799,251,1460,151,1309
2015-06-03T09:00:00+0200,13115,14334,404,1638,130,1508
2015-06-03T10:00:00+0200,13223,14357,462,1589,113,1476
2015-06-03T11:00:00+0200,13250,14387,427,1296,71,1225
2015-06-03T12:00:00+0200,13105,14289,431,1095,58,1036
2015-06-03T13:00:00+0200,13168,14350,456,883,34,848
2015-06-03T14:00:00+0200,12970,14288,423,695,18,677
2015-06-03T15:00:00+0200,12802,14228,398,617,17,601
2015-06-03T16:00:00+0200,12734,14141,345,535,6,529
2015-06-03T17:00:00+0200,12752,14251,287,,,400
2015-06-03T18:00:00+0200,12082,13661,219,,,300
2015-06-03T19:00:00+0200,11655,13360,131,,,187
2015-06-03T20:00:00+0200,11232,13239,50,,,92
2015-06-03T21:00:00+0200,10855,13098,7,,,57
2015-06-03T22:00:00+0200,10851,13083,0,,,22
2015-06-03T23:00:00+0200,10228,12320,0,,,11
2015-06-04T00:00:00+0200,9218,11208,0,,,7
2015-06-04T01:00:00+0200,8514,10262,0,1,1,1
2015-06-04T02:00:00+0200,8185,9667,0,2,0,2
2015-06-04T03:00:00+0200,8046,9424,0,15,0,15
2015-06-04T04:00:00+0200,8026,9388,0,28,1,27
2015-06-04T05:00:00+0200,8141,9472,2,64,10,54
2015-06-04T06:00:00+0200,9253,10064,39,94,14,80
2015-06-04T07:00:00+0200,11088,11155,141,67,11,56
2015-06-04T08:00:00+0200,12434,12123,296,22,6,16
2015-06-04T09:00:00+0200,12952,12745,460,16,1,15
2015-06-04T10:00:00+0200,13018,12883,591,,,27
2015-06-04T11:00:00+0200,12988,12934,677,,,29
2015-06-04T12:00:00+0200,12789,12856,735,,,41
2015-06-04T13:00:00+0200,12843,12697,766,,,68
2015-06-04T14:00:00+0200,12773,12610,755,92,2,91
2015-06-04T15:00:00+0200,12750,12775,695,135,5,130
2015-06-04T16:00:00+0200,12783,12945,602,192,14,178
2015-06-04T17:00:00+0200,12798,13349,473,267,20,247
2015-06-04T18:00:00+0200,12285,13245,313,322,17,304
2015-06-04T19:00:00+0200,11986,13217,155,331,20,310
2015-06-04T20:00:00+0200,11624,13265,49,322,24,297
2015-06-04T21:00:00+0200,11104,13165,6,432,24,408
2015-06-04T22:00:00+0200,11048,12943,0,690,35,655
2015-06-04T23:00:00+0200,10419,12122,0,759,47,712
2015-06-05T00:00:00+0200,9441,11234,0,798,40,759
2015-06-05T01:00:00+0200,8722,10385,0,712,48,665
2015-06-05T02:00:00+0200,8326,9901,0,694,47,647
2015-06-05T03:00:00+0200,8178,9725,0,687,52,635
2015-06-05T04:00:00+0200,8153,9736,0,640,59,581
2015-06-05T05:00:00+0200,8220,9922,2,605,45,560
2015-06-05T06:00:00+0200,9246,10771,38,665,28,637
2015-06-05T07:00:00+0200,11047,11975,128,554,15,540
2015-06-05T08:00:00+0200,12504,13160,275,280,13,266
2015-06-05T09:00:00+0200,13246,13762,426,153,15,138
2015-06-05T10:00:00+0200,13429,13828,554,110,17,92
2015-06-05T11:00:00+0200,13555,13744,650,117,14,103
2015-06-05T12:00:00+0200,13358,13567,707,208,9,199
2015-06-05T13:00:00+0200,13425,13494,727,301,5,297
2015-06-05T14:00:00+0200,13400,13401,710,303,0,303
2015-06-05T15:00:00+0200,13246,13347,634,243,3,241
2015-06-05T16:00:00+0200,13182,13427,426,315,26,290
2015-06-05T17:00:00+0200,13213,13640,145,453,47,406
2015-06-05T18:00:00+0200,12815,13402,55,286,28,258
2015-06-05T19:00:00+0200,12394,13091,22,560,8,552
2015-06-05T20:00:00+0200,11972,12833,9,424,14,410
2015-06-05T21:00:00+0200,11393,12668,4,271,6,265
2015-06-05T22:00:00+0200,11012,12532,0,228,16,212
2015-06-05T23:00:00+0200,10340,11834,0,378,57,322
2015-06-06T00:00:00+0200,9367,12185,0,947,55,892
2015-06-06T01:00:00+0200,8638,11294,0,1004,31,972
2015-06-06T02:00:00+0200,8216,10742,0,942,71,871
2015-06-06T03:00:00+0200,7975,10427,0,887,105,782
2015-06-06T04:00:00+0200,7855,10330,0,895,105,790
2015-06-06T05:00:00+0200,7618,10162,1,806,91,716
2015-06-06T06:00:00+0200,7834,10249,22,709,87,621
2015-06-06T07:00:00+0200,8538,10861,99,600,72,528
2015-06-06T08:00:00+0200,9464,11632,227,668,41,627
2015-06-06T09:00:00+0200,10274,12406,371,617,49,568
2015-06-06T10:00:00+0200,10548,12550,527,632,46,587
2015-06-06T11:00:00+0200,10456,12605,668,831,44,788
2015-06-06T12:00:00+0200,10234,12279,751,957,46,911
2015-06-06T13:00:00+0200,9915,12045,781,847,40,807
2015-06-06T14:00:00+0200,9683,11709,769,754,45,708
2015-06-06T15:00:00+0200,9490,11482,714,791,66,725
2015-06-06T16:00:00+0200,9553,11475,623,735,72,663
2015-06-06T17:00:00+0200,9826,11863,496,777,75,702
2015-06-06T18:00:00+0200,9929,12272,332,908,108,800
2015-06-06T19:00:00+0200,9843,12481,166,823,108,715
2015-06-06T20:00:00+0200,9714,12555,52,638,100,538
2015-06-06T21:00:00+0200,9428,12467,6,497,94,403
2015-06-06T22:00:00+0200,9540,12733,0,455,64,391
2015-06-06T23:00:00+0200,9156,12339,0,427,53,375
2015-06-07T00:00:00+0200,8249,11684,0,462,38,424
2015-06-07T01:00:00+0200,7636,10808,0,484,28,456
2015-06-07T02:00:00+0200,7265,10220,0,482,19,463
2015-06-07T03:00:00+0200,7076,9917,0,427,11,415
2015-06-07T04:00:00+0200,6955,9869,0,370,10,360
2015-06-07T05:00:00+0200,6622,9644,2,336,22,314
2015-06-07T06:00:00+0200,6629,9460,40,301,23,279
2015-06-07T07:00:00+0200,6968,9696,144,158,10,148
2015-06-07T08:00:00+0200,7603,10198,306,122,5,118
2015-06-07T09:00:00+0200,8229,10724,472,115,10,104
2015-06-07T10:00:00+0200,8580,11024,599,124,13,111
2015-06-07T11:00:00+0200,8808,11139,653,161,3,158
2015-06-07T12:00:00+0200,8905,11115,674,278,5,272
2015-06-07T13:00:00+0200,8729,10814,682,317,4,312
2015-06-07T14:00:00+0200,8488,10539,676,304,6,298
2015-06-07T15:00:00+0200,8356,10401,656,383,8,376
2015-06-07T16:00:00+0200,8506,10536,602,422,5,417
2015-06-07T17:00:00+0200,9088,11275,486,393,11,382
2015-06-07T18:00:00+0200,9385,11866,331,392,19,374
2015-06-07T19:00:00+0200,9476,12081,168,443,13,430
2015-06-07T20:00:00+0200,9421,12192,54,428,10,419
2015-06-07T21:00:00+0200,9180,12314,7,361,18,344
2015-06-07T22:00:00+0200,9409,12566,0,242,10,231
2015-06-07T23:00:00+0200,8850,11946,0,246,4,242
2015-06-08T00:00:00+0200,8175,11284,0,299,15,284
2015-06-08T01:00:00+0200,7680,10697,0,331,26,305
2015-06-08T02:00:00+0200,7442,10335,0,341,25,316
2015-06-08T03:00:00+0200,7364,10232,0,329,15,314
2015-06-08T04:00:00+0200,7414,10234,0,367,19,348
2015-06-08T05:00:00+0200,7572,10405,2,352,22,330
2015-06-08T06:00:00+0200,8760,11084,40,312,27,285
2015-06-08T07:00:00+0200,10557,12092,139,273,23,250
2015-06-08T08:00:00+0200,11960,13106,272,396,35,361
2015-06-08T09:00:00+0200,12512,13594,390,534,49,485
2015-06-08T10:00:00+0200,12600,13810,531,590,49,542
2015-06-08T11:00:00+0200,12715,13954,650,644,49,595
2015-06-08T12:00:00+0200,12554,13895,683,684,50,634
2015-06-08T13:00:00+0200,12629,13931,660,795,53,742
2015-06-08T14:00:00+0200,12500,13767,620,920,66,855
2015-06-08T15:00:00+0200,12396,13509,572,1073,92,981
2015-06-08T16:00:00+0200,12372,13650,489,1308,94,1214
2015-06-08T17:00:00+0200,12410,13848,385,1411,104,1307
2015-06-08T18:00:00+0200,11834,13532,278,1447,111,1336
2015-06-08T19:00:00+0200,11493,13334,157,1376,104,1272
2015-06-08T20:00:00+0200,11084,13429,53,1195,73,1122
2015-06-08T21:00:00+0200,10610,13509,8,1095,61,1034
2015-06-08T22:00:00+0200,10548,13654,0,916,52,864
2015-06-08T23:00:00+0200,9900,12897,0,874,73,801
2015-06-09T00:00:00+0200,9080,11784,0,796,61,735
2015-06-09T01:00:00+0200,8452,10790,0,811,47,764
2015-06-09T02:00:00+0200,8119,10191,0,701,50,651
2015-06-09T03:00:00+0200,7958,9995,0,759,86,673
2015-06-09T04:00:00+0200,7978,9832,0,865,104,761
2015-06-09T05:00:00+0200,8082,9919,2,865,111,754
2015-06-09T06:00:00+0200,9146,10740,37,784,117,668
2015-06-09T07:00:00+0200,11029,12312,137,724,97,626
2015-06-09T08:00:00+0200,12413,13447,300,768,167,602
2015-06-09T09:00:00+0200,13017,13875,399,718,151,567
2015-06-09T10:00:00+0200,13191,13987,420,687,145,541
2015-06-09T11:00:00+0200,13286,14151,487,651,124,527
2015-06-09T12:00:00+0200,13030,14134,565,677,133,544
2015-06-09T13:00:00+0200,12967,14194,607,766,159,607
2015-06-09T14:00:00+0200,12854,14163,612,808,149,660
2015-06-09T15:00:00+0200,12727,14127,619,785,157,628
2015-06-09T16:00:00+0200,12741,14141,558,851,166,685
2015-06-09T17:00:00+0200,12764,14044,423,906,179,727
2015-06-09T18:00:00+0200,12098,13792,274,897,174,724
